card_id,set_id,number,name,types,supertype,subtypes,image_url,image_large_url
swsh11-169,swsh11,169,Volo,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/169.png,https://images.pokemontcg.io/swsh11/169_hires.png
swsh11-168,swsh11,168,Tool Box,,Trainer,Item,https://images.pokemontcg.io/swsh11/168.png,https://images.pokemontcg.io/swsh11/168_hires.png
swsh11-167,swsh11,167,Thorton,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/167.png,https://images.pokemontcg.io/swsh11/167_hires.png
swsh11-166,swsh11,166,Riley,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/166.png,https://images.pokemontcg.io/swsh11/166_hires.png
swsh11-165,swsh11,165,Panic Mask,,Trainer,Item | Pokémon Tool,https://images.pokemontcg.io/swsh11/165.png,https://images.pokemontcg.io/swsh11/165_hires.png
swsh11-164,swsh11,164,Miss Fortune Sisters,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/164.png,https://images.pokemontcg.io/swsh11/164_hires.png
swsh11-163,swsh11,163,Mirage Gate,,Trainer,Item,https://images.pokemontcg.io/swsh11/163.png,https://images.pokemontcg.io/swsh11/163_hires.png
swsh11-162,swsh11,162,Lost Vacuum,,Trainer,Item,https://images.pokemontcg.io/swsh11/162.png,https://images.pokemontcg.io/swsh11/162_hires.png
swsh11-161,swsh11,161,Lost City,,Trainer,Stadium,https://images.pokemontcg.io/swsh11/161.png,https://images.pokemontcg.io/swsh11/161_hires.png
swsh11-160,swsh11,160,Lake Acuity,,Trainer,Stadium,https://images.pokemontcg.io/swsh11/160.png,https://images.pokemontcg.io/swsh11/160_hires.png
swsh11-159,swsh11,159,Lady,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/159.png,https://images.pokemontcg.io/swsh11/159_hires.png
swsh11-158,swsh11,158,Iscan,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/158.png,https://images.pokemontcg.io/swsh11/158_hires.png
swsh11-157,swsh11,157,Fantina,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/157.png,https://images.pokemontcg.io/swsh11/157_hires.png
swsh11-156,swsh11,156,Damage Pump,,Trainer,Item,https://images.pokemontcg.io/swsh11/156.png,https://images.pokemontcg.io/swsh11/156_hires.png
swsh11-155,swsh11,155,Colress's Experiment,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/155.png,https://images.pokemontcg.io/swsh11/155_hires.png
swsh11-154,swsh11,154,Box of Disaster,,Trainer,Item | Pokémon Tool,https://images.pokemontcg.io/swsh11/154.png,https://images.pokemontcg.io/swsh11/154_hires.png
swsh11-153,swsh11,153,Arezu,,Trainer,Supporter,https://images.pokemontcg.io/swsh11/153.png,https://images.pokemontcg.io/swsh11/153_hires.png
swsh11-152,swsh11,152,Arc Phone,,Trainer,Item,https://images.pokemontcg.io/swsh11/152.png,https://images.pokemontcg.io/swsh11/152_hires.png
swsh11-151,swsh11,151,Greedent,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/151.png,https://images.pokemontcg.io/swsh11/151_hires.png
swsh11-150,swsh11,150,Skwovet,Colorless,Pokémon,Basic,https://images.pokemontcg.io/swsh11/150.png,https://images.pokemontcg.io/swsh11/150_hires.png
swsh11-149,swsh11,149,Komala,Colorless,Pokémon,Basic,https://images.pokemontcg.io/swsh11/149.png,https://images.pokemontcg.io/swsh11/149_hires.png
swsh11-148,swsh11,148,Bouffalant,Colorless,Pokémon,Basic,https://images.pokemontcg.io/swsh11/148.png,https://images.pokemontcg.io/swsh11/148_hires.png
swsh11-147,swsh11,147,Hisuian Zoroark VSTAR,Colorless,Pokémon,VSTAR,https://images.pokemontcg.io/swsh11/147.png,https://images.pokemontcg.io/swsh11/147_hires.png
swsh11-146,swsh11,146,Hisuian Zoroark V,Colorless,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/146.png,https://images.pokemontcg.io/swsh11/146_hires.png
swsh11-145,swsh11,145,Ambipom,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/145.png,https://images.pokemontcg.io/swsh11/145_hires.png
swsh11-144,swsh11,144,Aipom,Colorless,Pokémon,Basic,https://images.pokemontcg.io/swsh11/144.png,https://images.pokemontcg.io/swsh11/144_hires.png
swsh11-143,swsh11,143,Snorlax,Colorless,Pokémon,Basic,https://images.pokemontcg.io/swsh11/143.png,https://images.pokemontcg.io/swsh11/143_hires.png
swsh11-142,swsh11,142,Porygon-Z,Colorless,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/142.png,https://images.pokemontcg.io/swsh11/142_hires.png
swsh11-141,swsh11,141,Porygon2,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/141.png,https://images.pokemontcg.io/swsh11/141_hires.png
swsh11-140,swsh11,140,Porygon,Colorless,Pokémon,Basic,https://images.pokemontcg.io/swsh11/140.png,https://images.pokemontcg.io/swsh11/140_hires.png
swsh11-139,swsh11,139,Lickilicky,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/139.png,https://images.pokemontcg.io/swsh11/139_hires.png
swsh11-138,swsh11,138,Lickitung,Colorless,Pokémon,Basic,https://images.pokemontcg.io/swsh11/138.png,https://images.pokemontcg.io/swsh11/138_hires.png
swsh11-137,swsh11,137,Pidgeot V,Colorless,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/137.png,https://images.pokemontcg.io/swsh11/137_hires.png
swsh11-136,swsh11,136,Hisuian Goodra VSTAR,Dragon,Pokémon,VSTAR,https://images.pokemontcg.io/swsh11/136.png,https://images.pokemontcg.io/swsh11/136_hires.png
swsh11-135,swsh11,135,Hisuian Goodra V,Dragon,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/135.png,https://images.pokemontcg.io/swsh11/135_hires.png
swsh11-134,swsh11,134,Hisuian Goodra,Dragon,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/134.png,https://images.pokemontcg.io/swsh11/134_hires.png
swsh11-133,swsh11,133,Hisuian Sliggoo,Dragon,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/133.png,https://images.pokemontcg.io/swsh11/133_hires.png
swsh11-132,swsh11,132,Goomy,Dragon,Pokémon,Basic,https://images.pokemontcg.io/swsh11/132.png,https://images.pokemontcg.io/swsh11/132_hires.png
swsh11-131,swsh11,131,Giratina VSTAR,Dragon,Pokémon,VSTAR,https://images.pokemontcg.io/swsh11/131.png,https://images.pokemontcg.io/swsh11/131_hires.png
swsh11-130,swsh11,130,Giratina V,Dragon,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/130.png,https://images.pokemontcg.io/swsh11/130_hires.png
swsh11-129,swsh11,129,Galarian Perrserker V,Metal,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/129.png,https://images.pokemontcg.io/swsh11/129_hires.png
swsh11-128,swsh11,128,Magearna,Metal,Pokémon,Basic,https://images.pokemontcg.io/swsh11/128.png,https://images.pokemontcg.io/swsh11/128_hires.png
swsh11-127,swsh11,127,Galarian Stunfisk,Metal,Pokémon,Basic,https://images.pokemontcg.io/swsh11/127.png,https://images.pokemontcg.io/swsh11/127_hires.png
swsh11-126,swsh11,126,Bronzong,Metal,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/126.png,https://images.pokemontcg.io/swsh11/126_hires.png
swsh11-125,swsh11,125,Bronzor,Metal,Pokémon,Basic,https://images.pokemontcg.io/swsh11/125.png,https://images.pokemontcg.io/swsh11/125_hires.png
swsh11-124,swsh11,124,Radiant Steelix,Metal,Pokémon,Basic | Radiant,https://images.pokemontcg.io/swsh11/124.png,https://images.pokemontcg.io/swsh11/124_hires.png
swsh11-123,swsh11,123,Radiant Hisuian Sneasler,Darkness,Pokémon,Basic | Radiant,https://images.pokemontcg.io/swsh11/123.png,https://images.pokemontcg.io/swsh11/123_hires.png
swsh11-122,swsh11,122,Hoopa,Darkness,Pokémon,Basic,https://images.pokemontcg.io/swsh11/122.png,https://images.pokemontcg.io/swsh11/122_hires.png
swsh11-121,swsh11,121,Inkay,Darkness,Pokémon,Basic,https://images.pokemontcg.io/swsh11/121.png,https://images.pokemontcg.io/swsh11/121_hires.png
swsh11-120,swsh11,120,Darkrai,Darkness,Pokémon,Basic,https://images.pokemontcg.io/swsh11/120.png,https://images.pokemontcg.io/swsh11/120_hires.png
swsh11-119,swsh11,119,Drapion VSTAR,Darkness,Pokémon,VSTAR,https://images.pokemontcg.io/swsh11/119.png,https://images.pokemontcg.io/swsh11/119_hires.png
swsh11-118,swsh11,118,Drapion V,Darkness,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/118.png,https://images.pokemontcg.io/swsh11/118_hires.png
swsh11-117,swsh11,117,Spiritomb,Darkness,Pokémon,Basic,https://images.pokemontcg.io/swsh11/117.png,https://images.pokemontcg.io/swsh11/117_hires.png
swsh11-116,swsh11,116,Seviper,Darkness,Pokémon,Basic,https://images.pokemontcg.io/swsh11/116.png,https://images.pokemontcg.io/swsh11/116_hires.png
swsh11-115,swsh11,115,Honchkrow,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/115.png,https://images.pokemontcg.io/swsh11/115_hires.png
swsh11-114,swsh11,114,Murkrow,Darkness,Pokémon,Basic,https://images.pokemontcg.io/swsh11/114.png,https://images.pokemontcg.io/swsh11/114_hires.png
swsh11-113,swsh11,113,Ariados,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/113.png,https://images.pokemontcg.io/swsh11/113_hires.png
swsh11-112,swsh11,112,Spinarak,Darkness,Pokémon,Basic,https://images.pokemontcg.io/swsh11/112.png,https://images.pokemontcg.io/swsh11/112_hires.png
swsh11-111,swsh11,111,Stonjourner,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/111.png,https://images.pokemontcg.io/swsh11/111_hires.png
swsh11-110,swsh11,110,Falinks,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/110.png,https://images.pokemontcg.io/swsh11/110_hires.png
swsh11-109,swsh11,109,Rockruff,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/109.png,https://images.pokemontcg.io/swsh11/109_hires.png
swsh11-108,swsh11,108,Carbink,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/108.png,https://images.pokemontcg.io/swsh11/108_hires.png
swsh11-107,swsh11,107,Barbaracle,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/107.png,https://images.pokemontcg.io/swsh11/107_hires.png
swsh11-106,swsh11,106,Binacle,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/106.png,https://images.pokemontcg.io/swsh11/106_hires.png
swsh11-105,swsh11,105,Landorus,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/105.png,https://images.pokemontcg.io/swsh11/105_hires.png
swsh11-104,swsh11,104,Mienshao,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/104.png,https://images.pokemontcg.io/swsh11/104_hires.png
swsh11-103,swsh11,103,Mienfoo,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/103.png,https://images.pokemontcg.io/swsh11/103_hires.png
swsh11-102,swsh11,102,Gastrodon,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/102.png,https://images.pokemontcg.io/swsh11/102_hires.png
swsh11-101,swsh11,101,Relicanth,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/101.png,https://images.pokemontcg.io/swsh11/101_hires.png
swsh11-100,swsh11,100,Medicham,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/100.png,https://images.pokemontcg.io/swsh11/100_hires.png
swsh11-99,swsh11,99,Meditite,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/99.png,https://images.pokemontcg.io/swsh11/99_hires.png
swsh11-98,swsh11,98,Hariyama,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/98.png,https://images.pokemontcg.io/swsh11/98_hires.png
swsh11-97,swsh11,97,Makuhita,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/97.png,https://images.pokemontcg.io/swsh11/97_hires.png
swsh11-96,swsh11,96,Gliscor,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/96.png,https://images.pokemontcg.io/swsh11/96_hires.png
swsh11-95,swsh11,95,Gligar,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/95.png,https://images.pokemontcg.io/swsh11/95_hires.png
swsh11-94,swsh11,94,Sudowoodo,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/94.png,https://images.pokemontcg.io/swsh11/94_hires.png
swsh11-93,swsh11,93,Aerodactyl VSTAR,Fighting,Pokémon,VSTAR,https://images.pokemontcg.io/swsh11/93.png,https://images.pokemontcg.io/swsh11/93_hires.png
swsh11-92,swsh11,92,Aerodactyl V,Fighting,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/92.png,https://images.pokemontcg.io/swsh11/92_hires.png
swsh11-91,swsh11,91,Rhyperior,Fighting,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/91.png,https://images.pokemontcg.io/swsh11/91_hires.png
swsh11-90,swsh11,90,Rhydon,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/90.png,https://images.pokemontcg.io/swsh11/90_hires.png
swsh11-89,swsh11,89,Rhyhorn,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/89.png,https://images.pokemontcg.io/swsh11/89_hires.png
swsh11-88,swsh11,88,Machamp,Fighting,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/88.png,https://images.pokemontcg.io/swsh11/88_hires.png
swsh11-87,swsh11,87,Machoke,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/87.png,https://images.pokemontcg.io/swsh11/87_hires.png
swsh11-86,swsh11,86,Machop,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/86.png,https://images.pokemontcg.io/swsh11/86_hires.png
swsh11-85,swsh11,85,Poliwrath,Fighting,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/85.png,https://images.pokemontcg.io/swsh11/85_hires.png
swsh11-84,swsh11,84,Hisuian Arcanine,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/84.png,https://images.pokemontcg.io/swsh11/84_hires.png
swsh11-83,swsh11,83,Hisuian Growlithe,Fighting,Pokémon,Basic,https://images.pokemontcg.io/swsh11/83.png,https://images.pokemontcg.io/swsh11/83_hires.png
swsh11-82,swsh11,82,Enamorus V,Psychic,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/82.png,https://images.pokemontcg.io/swsh11/82_hires.png
swsh11-81,swsh11,81,Spectrier,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/81.png,https://images.pokemontcg.io/swsh11/81_hires.png
swsh11-80,swsh11,80,Mimikyu,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/80.png,https://images.pokemontcg.io/swsh11/80_hires.png
swsh11-79,swsh11,79,Comfey,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/79.png,https://images.pokemontcg.io/swsh11/79_hires.png
swsh11-78,swsh11,78,Malamar,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/78.png,https://images.pokemontcg.io/swsh11/78_hires.png
swsh11-77,swsh11,77,Inkay,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/77.png,https://images.pokemontcg.io/swsh11/77_hires.png
swsh11-76,swsh11,76,Hisuian Zoroark,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/76.png,https://images.pokemontcg.io/swsh11/76_hires.png
swsh11-75,swsh11,75,Hisuian Zorua,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/75.png,https://images.pokemontcg.io/swsh11/75_hires.png
swsh11-74,swsh11,74,Cresselia,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/74.png,https://images.pokemontcg.io/swsh11/74_hires.png
swsh11-73,swsh11,73,Banette,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/73.png,https://images.pokemontcg.io/swsh11/73_hires.png
swsh11-72,swsh11,72,Shuppet,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/72.png,https://images.pokemontcg.io/swsh11/72_hires.png
swsh11-71,swsh11,71,Mawile,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/71.png,https://images.pokemontcg.io/swsh11/71_hires.png
swsh11-70,swsh11,70,Sableye,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/70.png,https://images.pokemontcg.io/swsh11/70_hires.png
swsh11-69,swsh11,69,Radiant Gardevoir,Psychic,Pokémon,Basic | Radiant,https://images.pokemontcg.io/swsh11/69.png,https://images.pokemontcg.io/swsh11/69_hires.png
swsh11-68,swsh11,68,Jynx,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/68.png,https://images.pokemontcg.io/swsh11/68_hires.png
swsh11-67,swsh11,67,Mr. Mime,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/67.png,https://images.pokemontcg.io/swsh11/67_hires.png
swsh11-66,swsh11,66,Gengar,Psychic,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/66.png,https://images.pokemontcg.io/swsh11/66_hires.png
swsh11-65,swsh11,65,Haunter,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/65.png,https://images.pokemontcg.io/swsh11/65_hires.png
swsh11-64,swsh11,64,Gastly,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/64.png,https://images.pokemontcg.io/swsh11/64_hires.png
swsh11-63,swsh11,63,Clefable,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/63.png,https://images.pokemontcg.io/swsh11/63_hires.png
swsh11-62,swsh11,62,Clefairy,Psychic,Pokémon,Basic,https://images.pokemontcg.io/swsh11/62.png,https://images.pokemontcg.io/swsh11/62_hires.png
swsh11-61,swsh11,61,Eelektross,Lightning,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/61.png,https://images.pokemontcg.io/swsh11/61_hires.png
swsh11-60,swsh11,60,Eelektrik,Lightning,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/60.png,https://images.pokemontcg.io/swsh11/60_hires.png
swsh11-59,swsh11,59,Tynamo,Lightning,Pokémon,Basic,https://images.pokemontcg.io/swsh11/59.png,https://images.pokemontcg.io/swsh11/59_hires.png
swsh11-58,swsh11,58,Rotom V,Lightning,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/58.png,https://images.pokemontcg.io/swsh11/58_hires.png
swsh11-57,swsh11,57,Magnezone VSTAR,Lightning,Pokémon,VSTAR,https://images.pokemontcg.io/swsh11/57.png,https://images.pokemontcg.io/swsh11/57_hires.png
swsh11-56,swsh11,56,Magnezone V,Lightning,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/56.png,https://images.pokemontcg.io/swsh11/56_hires.png
swsh11-55,swsh11,55,Manectric,Lightning,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/55.png,https://images.pokemontcg.io/swsh11/55_hires.png
swsh11-54,swsh11,54,Electrike,Lightning,Pokémon,Basic,https://images.pokemontcg.io/swsh11/54.png,https://images.pokemontcg.io/swsh11/54_hires.png
swsh11-53,swsh11,53,Raichu,Lightning,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/53.png,https://images.pokemontcg.io/swsh11/53_hires.png
swsh11-52,swsh11,52,Pikachu,Lightning,Pokémon,Basic,https://images.pokemontcg.io/swsh11/52.png,https://images.pokemontcg.io/swsh11/52_hires.png
swsh11-51,swsh11,51,Glastrier,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/51.png,https://images.pokemontcg.io/swsh11/51_hires.png
swsh11-50,swsh11,50,Cramorant,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/50.png,https://images.pokemontcg.io/swsh11/50_hires.png
swsh11-49,swsh11,49,Kyurem VMAX,Water,Pokémon,VMAX,https://images.pokemontcg.io/swsh11/49.png,https://images.pokemontcg.io/swsh11/49_hires.png
swsh11-48,swsh11,48,Kyurem V,Water,Pokémon,Basic | V,https://images.pokemontcg.io/swsh11/48.png,https://images.pokemontcg.io/swsh11/48_hires.png
swsh11-47,swsh11,47,Swanna,Water,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/47.png,https://images.pokemontcg.io/swsh11/47_hires.png
swsh11-46,swsh11,46,Ducklett,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/46.png,https://images.pokemontcg.io/swsh11/46_hires.png
swsh11-45,swsh11,45,Hisuian Basculegion,Water,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/45.png,https://images.pokemontcg.io/swsh11/45_hires.png
swsh11-44,swsh11,44,Hisuian Basculin,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/44.png,https://images.pokemontcg.io/swsh11/44_hires.png
swsh11-43,swsh11,43,Abomasnow,Water,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/43.png,https://images.pokemontcg.io/swsh11/43_hires.png
swsh11-42,swsh11,42,Snover,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/42.png,https://images.pokemontcg.io/swsh11/42_hires.png
swsh11-41,swsh11,41,Lumineon,Water,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/41.png,https://images.pokemontcg.io/swsh11/41_hires.png
swsh11-40,swsh11,40,Finneon,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/40.png,https://images.pokemontcg.io/swsh11/40_hires.png
swsh11-39,swsh11,39,Shellos,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/39.png,https://images.pokemontcg.io/swsh11/39_hires.png
swsh11-38,swsh11,38,Luvdisc,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/38.png,https://images.pokemontcg.io/swsh11/38_hires.png
swsh11-37,swsh11,37,Kingdra,Water,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/37.png,https://images.pokemontcg.io/swsh11/37_hires.png
swsh11-36,swsh11,36,Seadra,Water,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/36.png,https://images.pokemontcg.io/swsh11/36_hires.png
swsh11-35,swsh11,35,Horsea,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/35.png,https://images.pokemontcg.io/swsh11/35_hires.png
swsh11-34,swsh11,34,Dewgong,Water,Pokémon,Stage 1,https://images.pokemontcg.io/swsh11/34.png,https://images.pokemontcg.io/swsh11/34_hires.png
swsh11-33,swsh11,33,Seel,Water,Pokémon,Basic,https://images.pokemontcg.io/swsh11/33.png,https://images.pokemontcg.io/swsh11/33_hires.png
swsh11-32,swsh11,32,Politoed,Water,Pokémon,Stage 2,https://images.pokemontcg.io/swsh11/32.png,https://images.pokemontcg.io/swsh11/32_hires.png
